,hex_id,value,geometry
362,88344cd95dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.585525571108974, 28.38832052441305), (-16.590579276802647, 28.385671478044852), (-16.59056973651153, 28.38051924359482), (-16.585507083727457, 28.378016159448595), (-16.580453771031934, 28.38066499200834), (-16.58046271813355, 28.38581712249994), (-16.585525571108974, 28.38832052441305))]}"
363,88344cd003fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.352915659978468, 28.422371048138935), (-16.35797340980484, 28.419731884974468), (-16.357977504157553, 28.414581466908533), (-16.35292444123807, 28.412070319917508), (-16.347867088844485, 28.414709271941657), (-16.3478624019495, 28.41985958207447), (-16.352915659978468, 28.422371048138935))]}"
364,88344cd851fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.509652942817354, 28.381664154689854), (-16.514706962012315, 28.37901832224599), (-16.514701870434322, 28.37386702675831), (-16.509643352417378, 28.371361668925775), (-16.50458972751175, 28.37400728835792), (-16.504594226345155, 28.379158478611565), (-16.509652942817354, 28.381664154689854))]}"
365,8834413503fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.77750772406967, 28.308116456464194), (-16.782554994374323, 28.305459302073537), (-16.782534211638485, 28.30030668657731), (-16.777466751589877, 28.297811326052994), (-16.77241987013481, 28.300468264245122), (-16.772440059889384, 28.30562077913717), (-16.77750772406967, 28.308116456464194))]}"
366,88344cd2c7fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.287163627791394, 28.44635980434884), (-16.29222332213392, 28.443723452528744), (-16.292231271350413, 28.43857327767959), (-16.28718011877999, 28.436059563700375), (-16.282120823247432, 28.43869570519641), (-16.282112281487432, 28.44384577097311), (-16.287163627791394, 28.44635980434884))]}"
367,883441262bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.72656873991513, 28.20074191853817), (-16.73161035211514, 28.198086939255663), (-16.73159257761664, 28.19293704430716), (-16.726533782237855, 28.19044222995119), (-16.721492558851434, 28.193096993157564), (-16.72150974204093, 28.198246786773172), (-16.72656873991513, 28.20074191853817))]}"
368,88344cd32dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.42370172926806, 28.4832811005701), (-16.42876236761038, 28.480638954615053), (-16.428762312766857, 28.475486557956337), (-16.42370221330008, 28.472976414043575), (-16.418641971688142, 28.475618348328958), (-16.41864143282433, 28.48077063817404), (-16.42370172926806, 28.4832811005701))]}"
369,88344ccf55fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.44892991350864, 28.16625347372932), (-16.45397211633548, 28.163610192568132), (-16.453970588066934, 28.158463945213853), (-16.448927446545152, 28.155961084983748), (-16.443885637153784, 28.158604152934345), (-16.443886575860244, 28.16375029430297), (-16.44892991350864, 28.16625347372932))]}"
370,88346a69b1fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.362958720248034, 28.51496992939979), (-16.368021718475283, 28.512330388384154), (-16.368025227639283, 28.5071780258177), (-16.362966332429963, 28.50466531212313), (-16.357903732296638, 28.507304642259758), (-16.357899629290632, 28.512456896947278), (-16.362958720248034, 28.51496992939979))]}"
371,88344cca95fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.489297971758887, 28.196569581026687), (-16.494341551346942, 28.19392459539727), (-16.494337661642277, 28.188777286426255), (-16.489290782520637, 28.186275068404957), (-16.484247595926213, 28.188919840505946), (-16.48425089547121, 28.19406704413395), (-16.489297971758887, 28.196569581026687))]}"
372,88346a6893fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.26175512987254, 28.516196714616274), (-16.266819065073857, 28.51356149236458), (-16.266828510502098, 28.508410216281188), (-16.2617746141022, 28.505894272014956), (-16.25671107879385, 28.508529284501936), (-16.256701040004636, 28.513680450997263), (-16.26175512987254, 28.516196714616274))]}"
373,883441309dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.803027818911907, 28.361821960903008), (-16.808077919878055, 28.35916371953491), (-16.808055627080897, 28.35400975814357), (-16.80298382714715, 28.351514138335084), (-16.79793411504645, 28.354172163443252), (-16.79795581402461, 28.359326024596882), (-16.803027818911907, 28.361821960903008))]}"
374,88344cd341fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.388269426789105, 28.506922526997208), (-16.39333173998338, 28.50428190241417), (-16.393333763978383, 28.49912942299116), (-16.388274068647004, 28.496617675570008), (-16.383212153025315, 28.499258088965), (-16.38320953517425, 28.50441046094649), (-16.388269426789105, 28.506922526997208))]}"
375,88344cc359fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.398449018533228, 28.336812386951998), (-16.403501450856226, 28.33417125833391), (-16.40350287542572, 28.329022063555975), (-16.39845245929408, 28.32651410443006), (-16.39340042282745, 28.329155021068058), (-16.393398406647826, 28.33430410878939), (-16.398449018533228, 28.336812386951998))]}"
376,88344cd925fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.641117867874996, 28.36432157160473), (-16.646169674551597, 28.36167017027708), (-16.64615687767029, 28.356517833319092), (-16.641092867245796, 28.354017000652878), (-16.636041452360676, 28.35666818747494), (-16.636053656119604, 28.361820421445962), (-16.641117867874996, 28.36432157160473))]}"
377,88344ccf57fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.443885637153784, 28.158604152934345), (-16.448927446545152, 28.155961084983748), (-16.44892621327969, 28.150815050849676), (-16.443883760070044, 28.148312190704402), (-16.438842344134695, 28.15095504546878), (-16.438842987964506, 28.15610097354198), (-16.443885637153784, 28.158604152934345))]}"
378,88344c5009fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.600050064705897, 28.055987285706966), (-16.60508459283769, 28.053337675730898), (-16.605074241108078, 28.04819212100135), (-16.60002995005224, 28.045696279513653), (-16.59499581170538, 28.048345674203674), (-16.595005574640467, 28.053491125644655), (-16.600050064705897, 28.055987285706966))]}"
379,88344131adfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.919503383378053, 28.36763899932372), (-16.924552649954318, 28.36497584511082), (-16.924523520078, 28.359820587534365), (-16.919445718042944, 28.357328582413402), (-16.91439683828134, 28.359991519141445), (-16.91442537375035, 28.365146678452273), (-16.919503383378053, 28.36763899932372))]}"
380,88344cc9dbfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.569988210683565, 28.16451925004817), (-16.575029222033763, 28.16187086862701), (-16.575020615457905, 28.15672336275177), (-16.56997158765082, 28.154224342212675), (-16.564930967580366, 28.156872509103348), (-16.56493898404841, 28.162019911040833), (-16.569988210683565, 28.16451925004817))]}"
381,88344136b1fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.646003432014297, 28.294697910707228), (-16.651051195899612, 28.292046305174246), (-16.651038123136363, 28.286895325161264), (-16.64597787870546, 28.28439605347539), (-16.640930505904787, 28.287047444173275), (-16.640942986461372, 28.292198321369295), (-16.646003432014297, 28.294697910707228))]}"
382,8834412491fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.690871595331117, 28.085457787194674), (-16.695906955766965, 28.08280435472227), (-16.695891291928138, 28.077657227879037), (-16.69084085726714, 28.075163635275235), (-16.68580588526437, 28.07781685159929), (-16.685820959500305, 28.082963876652666), (-16.690871595331117, 28.085457787194674))]}"
383,883441a4d3fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.43382316059217, 28.483149092924947), (-16.438883701537527, 28.480506516130355), (-16.438883052939847, 28.475354012829207), (-16.433822457162663, 28.47284419294236), (-16.428762312766857, 28.475486557956337), (-16.42876236761038, 28.480638954615053), (-16.43382316059217, 28.483149092924947))]}"
384,88344cd031fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.36303855915383, 28.406791767172784), (-16.368095324541127, 28.404152166584502), (-16.368098825072877, 28.399001949406074), (-16.363046152610607, 28.396491440535957), (-16.357989784336425, 28.399130829810844), (-16.35798569142326, 28.40428093924657), (-16.36303855915383, 28.406791767172784))]}"
385,88344c503dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.61512024122309, 28.03260150409473), (-16.620153294250127, 28.029951272869468), (-16.62014206514875, 28.02480605283973), (-16.615098371582768, 28.02231116701557), (-16.6100657078671, 28.024961182699492), (-16.610076348417028, 28.03010629972614), (-16.61512024122309, 28.03260150409473))]}"
386,883441272bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.797284326674685, 28.199605008173915), (-16.802325186399653, 28.196947057318493), (-16.8023032715346, 28.19179645784182), (-16.797241088564235, 28.189303909329805), (-16.792200616377187, 28.19196164334497), (-16.7922219396331, 28.197112142689488), (-16.797284326674685, 28.199605008173915))]}"
387,883441360dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.68163083700487, 28.37917361525698), (-16.68668311265147, 28.376520500752456), (-16.68666793750178, 28.371367442510024), (-16.68160108022435, 28.368867601068114), (-16.67654919577671, 28.37152050068854), (-16.676563777418465, 28.376673456612103), (-16.68163083700487, 28.37917361525698))]}"
388,88344130a1fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.843520428481728, 28.361166907841444), (-16.848570089950044, 28.358506958384563), (-16.848545421451742, 28.353352597763575), (-16.84347168548441, 28.350858286125657), (-16.838422412146254, 28.353518018885527), (-16.838446486655712, 28.35867227995734), (-16.843520428481728, 28.361166907841444))]}"
389,8834412637fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.721441021345264, 28.17764825096008), (-16.726481361058966, 28.174993495505706), (-16.726463891421105, 28.16984413059278), (-16.721406673056222, 28.167349622501757), (-16.716366722043848, 28.170004161843718), (-16.716383600705747, 28.175153425366236), (-16.721441021345264, 28.17764825096008))]}"
390,88344c504bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.58999935868022, 28.071577325257582), (-16.595034870288988, 28.06892813065532), (-16.59502510393207, 28.063782353950064), (-16.589980414933983, 28.061285875303174), (-16.584945293426053, 28.063934854789732), (-16.584954470826446, 28.06908052801612), (-16.58999935868022, 28.071577325257582))]}"
391,88344c5153fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.64539180021822, 28.04757048700564), (-16.650425425677767, 28.04491897973363), (-16.650412426103873, 28.039773125272614), (-16.645366389971183, 28.03727888057133), (-16.64033315341859, 28.03993017203484), (-16.64034556410263, 28.045075923985326), (-16.64539180021822, 28.04757048700564))]}"
392,88346a69b3fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.357903732296638, 28.507304642259758), (-16.362966332429963, 28.50466531212313), (-16.36297013785101, 28.499513155538004), (-16.357911936864376, 28.4970004370216), (-16.35284973484496, 28.49963955630379), (-16.352845335710203, 28.504791604934134), (-16.357903732296638, 28.507304642259758))]}"
393,88344cc9d1fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.58007893760522, 28.164369886789054), (-16.58511984755884, 28.16172108064595), (-16.5851106508304, 28.15657347100381), (-16.58006113431206, 28.154074771248904), (-16.575020615457905, 28.15672336275177), (-16.575029222033763, 28.16187086862701), (-16.58007893760522, 28.164369886789054))]}"
394,88344c515bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.64037038982003, 28.05536775375591), (-16.645404507567942, 28.052716453182363), (-16.64539180021822, 28.04757048700564), (-16.64034556410263, 28.045075923985326), (-16.63531183541957, 28.047727008835377), (-16.635323953798178, 28.052872872406425), (-16.64037038982003, 28.05536775375591))]}"
395,88344136a3fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.66118712430182, 28.302196018195072), (-16.666235174917624, 28.299543771058204), (-16.666221211308258, 28.29439247992015), (-16.66115978947108, 28.29189353846526), (-16.656112129735487, 28.29454557063286), (-16.65612550096782, 28.29969675920176), (-16.66118712430182, 28.302196018195072))]}"
396,88344125c3fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.771694611196036, 28.115048106061945), (-16.77673088535039, 28.112391269905153), (-16.77671048883385, 28.107242687266545), (-16.771654408534843, 28.104751041220247), (-16.766618521632846, 28.107407660477172), (-16.76663832778807, 28.112556142657372), (-16.771694611196036, 28.115048106061945))]}"
397,88344cd945fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.61083501666494, 28.395683123357948), (-16.615888909810906, 28.393033005954493), (-16.615877884410605, 28.38788035734847), (-16.610813559281578, 28.385377929662102), (-16.605760058747844, 28.388027833012337), (-16.60577049074204, 28.393180378079336), (-16.61083501666494, 28.395683123357948))]}"
398,88344cc9d9fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.57504643820524, 28.172166200742367), (-16.580087840813427, 28.16951760476637), (-16.58007893760522, 28.164369886789054), (-16.575029222033763, 28.16187086862701), (-16.569988210683565, 28.16451925004817), (-16.569996523658006, 28.169666864163442), (-16.57504643820524, 28.172166200742367))]}"
399,88344cc123fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.484287215953717, 28.250693280792895), (-16.489333943192214, 28.24804850581311), (-16.48933034415451, 28.242900137526032), (-16.484280608752023, 28.240396649693146), (-16.47923427507948, 28.24304121141455), (-16.47923728325492, 28.248189474204494), (-16.484287215953717, 28.250693280792895))]}"
400,88344ccd5dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.479162184332406, 28.119514742762625), (-16.484201442782926, 28.116870193507445), (-16.484198149019026, 28.111724593609768), (-16.479156185895896, 28.109223648358977), (-16.474117319930613, 28.11186798388906), (-16.47412002461465, 28.117013478372325), (-16.479162184332406, 28.119514742762625))]}"
401,88344ccb4dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.605572491791758, 28.295299766171983), (-16.61062066901824, 28.29264986764643), (-16.610609964815463, 28.287499299929596), (-16.605551675426167, 28.2849987342179), (-16.600503890010504, 28.287648418347757), (-16.60051400218443, 28.2927988825622), (-16.605572491791758, 28.295299766171983))]}"
402,88344126d3fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.64565896665044, 28.15565846284991), (-16.650698767913976, 28.153006900370347), (-16.650685736395555, 28.147858780854666), (-16.645633493962073, 28.145362326441646), (-16.640594082555996, 28.148013673538017), (-16.640606523736896, 28.15316169040777), (-16.64565896665044, 28.15565846284991))]}"
403,883441319bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.858668803546927, 28.353186422499288), (-16.86371785554314, 28.350525836205986), (-16.863692300477798, 28.34537148253988), (-16.85861828737417, 28.34287781442604), (-16.85356962316453, 28.345538183828385), (-16.85359458428233, 28.35069243821254), (-16.858668803546927, 28.353186422499288))]}"
404,88344ccae3fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.514549400111942, 28.219376648540848), (-16.519594059141387, 28.21673059622687), (-16.51958869101275, 28.2115825469221), (-16.514539254450558, 28.209080654854137), (-16.509494988171596, 28.21172649345643), (-16.50949976571569, 28.216874437815623), (-16.514549400111942, 28.219376648540848))]}"
405,88344ccaa5fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.534720598988017, 28.203643116151667), (-16.53976417338797, 28.20099621431327), (-16.5397576262523, 28.195848273971244), (-16.53470809519599, 28.193347340029312), (-16.529664913048947, 28.195994027874672), (-16.52967086971659, 28.201141863632273), (-16.534720598988017, 28.203643116151667))]}"
406,88344ccd59fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.46908066811273, 28.119657603242395), (-16.47412002461465, 28.117013478372325), (-16.474117319930613, 28.11186798388906), (-16.46907584779019, 28.10936671983801), (-16.46403688395254, 28.112010631093007), (-16.464038999602497, 28.117156019991434), (-16.46908066811273, 28.119657603242395))]}"
407,88344cd25dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.30225378991595, 28.500260238273388), (-16.307316462715843, 28.497623276718773), (-16.307323531726738, 28.492471868191448), (-16.30226852129567, 28.489957530081334), (-16.297206247529385, 28.4925942813628), (-16.297198585172648, 28.497745581004885), (-16.30225378991595, 28.500260238273388))]}"
408,88346a6e63fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.16049840251977, 28.54825115972498), (-16.165565026845346, 28.54562029168969), (-16.16558041450805, 28.540469513486933), (-16.160529771144233, 28.537949714630887), (-16.155463548785583, 28.54058037414487), (-16.155447567836333, 28.54573104101366), (-16.16049840251977, 28.54825115972498))]}"
409,88344135c9fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.73699547910929, 28.293299820590587), (-16.742042293916676, 28.290644377049944), (-16.74202388931787, 28.285492479402564), (-16.736959262522905, 28.282996126545886), (-16.731912837160724, 28.28565135426492), (-16.731930649159036, 28.290803150639356), (-16.73699547910929, 28.293299820590587))]}"
410,88344cd9c5fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.57533108756711, 28.342100297422476), (-16.58038223196216, 28.33945167787802), (-16.58037329429356, 28.334300481039495), (-16.575313804760043, 28.33179800779582), (-16.570263053131825, 28.334446413458213), (-16.57027139828152, 28.339597506223534), (-16.57533108756711, 28.342100297422476))]}"
411,88344cd947fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.605760058747844, 28.388027833012337), (-16.610813559281578, 28.385377929662102), (-16.610802832476665, 28.380225487809664), (-16.605739198428495, 28.37772305290007), (-16.600686090529237, 28.380372742221542), (-16.600696224054825, 28.385525080458542), (-16.605760058747844, 28.388027833012337))]}"
412,88344c5a51fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.721029371596078, 28.054093041861204), (-16.72606265306478, 28.051438362372195), (-16.726045232375014, 28.046291581501457), (-16.720995119546497, 28.043799581335286), (-16.715962225698014, 28.046454044227634), (-16.715979057068516, 28.051600723859963), (-16.721029371596078, 28.054093041861204))]}"
413,883441370bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.73726737423263, 28.370590848410217), (-16.742318621863145, 28.367935382540423), (-16.74230018488051, 28.36278192010185), (-16.737231093921864, 28.360284024874836), (-16.732180236416482, 28.362939275226648), (-16.73219807975536, 28.368092636300542), (-16.73726737423263, 28.370590848410217))]}"
414,88344126c5fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.68105183563261, 28.178281790180392), (-16.686092597302807, 28.175628732321737), (-16.68607749130839, 28.170479773998327), (-16.68102221445664, 28.167983975586296), (-16.6759818422139, 28.170636817769875), (-16.67599635740629, 28.17578567401771), (-16.68105183563261, 28.178281790180392))]}"
415,88344135a1fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.772238268743084, 28.254100353069052), (-16.77728249418642, 28.25144343515203), (-16.777262033128682, 28.246291973719494), (-16.772197938868732, 28.243797530806944), (-16.767154101892523, 28.246454232368144), (-16.767173970719757, 28.25160559317479), (-16.772238268743084, 28.254100353069052))]}"
416,88344134b7fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.686258879951563, 28.23227429493152), (-16.691302683845255, 28.229621002660533), (-16.69128726349793, 28.22447087753348), (-16.686228630818352, 28.22197414671064), (-16.68118521673703, 28.224627223464463), (-16.681200045533767, 28.22977724653543), (-16.686258879951563, 28.23227429493152))]}"
417,88344ccb33fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.605447666691582, 28.233499882235005), (-16.610492301272703, 28.23084999469977), (-16.610481612098354, 28.225700690818), (-16.605426879551363, 28.22320137787483), (-16.600382636233398, 28.22585105077008), (-16.600392734210356, 28.231000251225687), (-16.605447666691582, 28.233499882235005))]}"
418,88344ccf09fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.459015946263754, 28.16611305264676), (-16.46405805158318, 28.16346934621248), (-16.46405593370649, 28.158322993043054), (-16.45901230013001, 28.15582045210036), (-16.453970588066934, 28.158463945213853), (-16.45397211633548, 28.163610192568132), (-16.459015946263754, 28.16611305264676))]}"
419,883441262dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.741748078830458, 28.208226654801248), (-16.74678997311715, 28.20557103465391), (-16.74677130829791, 28.20042082857156), (-16.741711340680308, 28.197926343698715), (-16.736669835001905, 28.20058174763631), (-16.73668790834351, 28.2057318526336), (-16.741748078830458, 28.208226654801248))]}"
420,88344126b9fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.675894786704003, 28.13974592418366), (-16.6809333924935, 28.137093096657473), (-16.680918594891306, 28.131944991715145), (-16.675865781772423, 28.129449816389673), (-16.670827565161634, 28.132102428143668), (-16.670841772501884, 28.13725043097248), (-16.675894786704003, 28.13974592418366))]}"
421,88346a6f63fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.23133284548251, 28.54745780619601), (-16.236398839859174, 28.54482390786573), (-16.236410073130376, 28.53967235510129), (-16.231355905669435, 28.53715481078422), (-16.226290312006913, 28.53978849980988), (-16.22627848510349, 28.54493994243462), (-16.23133284548251, 28.54745780619601))]}"
422,88344cd019fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.33269385873047, 28.422624829827765), (-16.33775179752319, 28.419986526962887), (-16.337757076912858, 28.414836324933994), (-16.332705009968773, 28.412324534022005), (-16.327647468968078, 28.41496262596881), (-16.327641597131407, 28.420112719723015), (-16.33269385873047, 28.422624829827765))]}"
423,88344cd2e5fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.31749946883036, 28.445989625732423), (-16.322558883497432, 28.44335198174367), (-16.322565054794584, 28.438201480701338), (-16.31751240412449, 28.435688732185426), (-16.312453387729253, 28.438326165516163), (-16.312446623744297, 28.44347655799817), (-16.31749946883036, 28.445989625732423))]}"
424,883441223bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.848249624937722, 28.291508400702522), (-16.853295243906352, 28.28884827153988), (-16.853270317872937, 28.283695271229934), (-16.848200365951346, 28.281202499442074), (-16.843155134413813, 28.283862411581453), (-16.843179467377176, 28.28901531250898), (-16.848249624937722, 28.291508400702522))]}"
425,88344c514dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.675720858795266, 28.077975731643622), (-16.68075593539, 28.075322938083367), (-16.68074115852953, 28.070176126256015), (-16.675691894519364, 28.067682210002825), (-16.6706572065612, 28.07033478754822), (-16.67067139398746, 28.075481497338842), (-16.675720858795266, 28.077975731643622))]}"
426,88344cc9e7fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.630538369040185, 28.163611883567796), (-16.63557876714733, 28.16096095451556), (-16.63556661898782, 28.155812828603), (-16.630514663107096, 28.15331573463197), (-16.6254746551967, 28.155966448495732), (-16.625486212981265, 28.16111447149618), (-16.630538369040185, 28.163611883567796))]}"
427,88346a6f17fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.201052591333024, 28.516896556901532), (-16.206117073000044, 28.514263927967782), (-16.206130077861637, 28.509113311973145), (-16.201079194135843, 28.506595435501644), (-16.196015113436534, 28.50922785534098), (-16.1960015155077, 28.514378360723644), (-16.201052591333024, 28.516896556901532))]}"
428,883441353dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.792648929453314, 28.30014435706007), (-16.79769559409525, 28.29748656657198), (-16.797673925616117, 28.29233395765254), (-16.79260618544678, 28.289839239535496), (-16.787559909312066, 28.292496813630844), (-16.787580984850027, 28.29764932221304), (-16.792648929453314, 28.30014435706007))]}"
429,88344cd233fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.32254653873202, 28.45365329074637), (-16.327606351651376, 28.451015436075068), (-16.327612227620083, 28.44586472734266), (-16.322558883497432, 28.44335198174367), (-16.31749946883036, 28.445989625732423), (-16.31749300004566, 28.451140225980055), (-16.32254653873202, 28.45365329074637))]}"
430,88344ccf69fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.479198204413958, 28.181270310998368), (-16.484240997993794, 28.17862575240142), (-16.48423769960623, 28.173478868084434), (-16.47919219755713, 28.17097664783559), (-16.474149797012785, 28.173620992952866), (-16.474152505493485, 28.17876777177595), (-16.479198204413958, 28.181270310998368))]}"
431,8834413403fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.706710370373568, 28.309228022378072), (-16.711758390532477, 28.30657385330373), (-16.71174175776035, 28.301421945644393), (-16.706677697518693, 28.298924308842974), (-16.701630067488455, 28.301578262485), (-16.70164610758203, 28.30673006833789), (-16.706710370373568, 28.309228022378072))]}"
432,88344cc88dfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.539718359516076, 28.16496286645559), (-16.544759673110857, 28.16231575947873), (-16.544752836723614, 28.157168565929204), (-16.539705276725655, 28.154668583783966), (-16.534664354950813, 28.15731547655983), (-16.534670601365253, 28.162462565659187), (-16.539718359516076, 28.16496286645559))]}"
433,8834412663fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.72662119177524, 28.216192248255318), (-16.731663688093384, 28.213537261669153), (-16.731645907353148, 28.208387048016586), (-16.72658622182225, 28.205891922278926), (-16.721544114453202, 28.20854669284957), (-16.721561303676687, 28.21369680515052), (-16.72662119177524, 28.216192248255318))]}"
434,88346a6e61fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.165534246102016, 28.55592215001147), (-16.170601272376388, 28.553291073430273), (-16.170616366033897, 28.5481400886513), (-16.165565026845346, 28.54562029168969), (-16.16049840251977, 28.54825115972498), (-16.160482715446452, 28.553402033245234), (-16.165534246102016, 28.55592215001147))]}"
435,88344130ebfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.828440700932212, 28.384609210176333), (-16.833491858414106, 28.38194989245898), (-16.833468068331555, 28.376795214523323), (-16.8283937150167, 28.37429995411628), (-16.823342946143836, 28.37695905539118), (-16.8233661419873, 28.3821136334926), (-16.828440700932212, 28.384609210176333))]}"
436,8834412263fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.86863748185589, 28.322094323632964), (-16.873684650303744, 28.3194333261337), (-16.87365851963621, 28.31427949902243), (-16.868585814102754, 28.3117867684615), (-16.863539032987827, 28.314447548840064), (-16.86356457008378, 28.319601276877254), (-16.86863748185589, 28.322094323632964))]}"
437,88344cd1b5fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.40854917108855, 28.352127739797726), (-16.41360239506348, 28.349486187146013), (-16.413603228268734, 28.344336573500446), (-16.408551429375713, 28.34182861938935), (-16.4034986012166, 28.34446996001202), (-16.40349717614641, 28.34961946675213), (-16.40854917108855, 28.352127739797726))]}"
438,8834413685fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.651116582691426, 28.31780277600808), (-16.656165624064677, 28.315150952834358), (-16.656152248132138, 28.30999945038261), (-16.651090423378516, 28.307499873841103), (-16.646041773204043, 28.310151482216295), (-16.64605455659541, 28.315302881908668), (-16.651116582691426, 28.31780277600808))]}"
439,88344cd937fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.61577871395132, 28.341511178922683), (-16.620829448470534, 28.338860848613383), (-16.620818140277347, 28.333709237195677), (-16.615756690274328, 28.331208059452123), (-16.610706347795745, 28.333858175439126), (-16.610717063290654, 28.339009683469143), (-16.61577871395132, 28.341511178922683))]}"
440,88344ccab1fffff,0,"{'type': 'Polygon', 'coordinates': [((-16.50442811995048, 28.188633986554358), (-16.509471108832738, 28.185988363473925), (-16.5094663346406, 28.1808410563988), (-16.504419161702184, 28.17833947745853), (-16.499376565475234, 28.180984886814723), (-16.499380749542766, 28.18613208881271), (-16.50442811995048, 28.188633986554358))]}"
441,88344cdb1bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.54003326699528, 28.41215228340273), (-16.545088762459795, 28.409505169500218), (-16.545081887539475, 28.404352939921452), (-16.540020110464834, 28.40184792898055), (-16.534965009022596, 28.404494829662983), (-16.53497129064408, 28.40964695448361), (-16.54003326699528, 28.41215228340273))]}"
442,883441275bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.746827309309985, 28.215871765350848), (-16.75186959218157, 28.21321592896943), (-16.751850628278277, 28.208065513128098), (-16.74678997311715, 28.20557103465391), (-16.741748078830458, 28.208226654801248), (-16.741766451130673, 28.21337696963396), (-16.746827309309985, 28.215871765350848))]}"
443,8834413a9bfffff,0,"{'type': 'Polygon', 'coordinates': [((-16.929542864940423, 28.352002073438424), (-16.9345911319443, 28.349338501326983), (-16.934561418075628, 28.34418345751155), (-16.929484031452674, 28.34169208386019), (-16.924436150944377, 28.344355438317717), (-16.924465270573627, 28.34951038405749), (-16.929542864940423, 28.352002073438424))]}"
