,0,1,2,3,4
56356998,Home2Book Design Villa in Exclusive Santa Cruz,https://www.airbnb.es/rooms/563569983513936811?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565156_oHC6ioAOPFzoNN5H,"8 huéspedes · 5 dormitorios · 5 camas · 2,5 baños","['28.47575,-16.25733']",400€ 
27546443,Ático Mencey de lujo,https://www.airbnb.es/rooms/27546443?adults=2&children=0&infants=0&check_in=2022-05-27&check_out=2022-06-03&federated_search_id=7fe4a2ab-9df3-43e1-8724-7f295c606543&source_impression_id=p3_1646565168_a2ey5VvooHpjJWQn,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"['28.47591,-16.25458']",163€
17261334,3.Casa Kilig Hostel en pleno centro de Santa Cruz,https://www.airbnb.es/rooms/17261334?adults=2&children=0&infants=0&check_in=2022-05-14&check_out=2022-05-21&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565343_UEJG98ryk%2BUW1RHU,2 huéspedes · 1 dormitorio · 2 camas · 3 baños compartidos,[],54€
31480910,Apartamento 2 dormitorios Planta Baja Tenerife,https://www.airbnb.es/rooms/31480910?adults=2&children=0&infants=0&check_in=2022-05-13&check_out=2022-05-20&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565355_F%2BVUX4bxLEl6KdU%2F,5 huéspedes · 2 dormitorios · 3 camas · 1 baño,"['28.47279,-16.24895']",72€
37107232,HABITACION ESTANDAR CON SOFA,https://www.airbnb.es/rooms/37107232?adults=2&children=0&infants=0&check_in=2022-05-29&check_out=2022-06-05&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565367_7Z%2FilsHUWcM6Fz9O,3 huéspedes · 1 dormitorio · 1 baño privado,[],85€
30233672,The Gallery Santa Cruz,https://www.airbnb.es/rooms/30233672?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565379_eUCm7%2FFKlX4hET2o,7 huéspedes · 3 dormitorios · 5 camas · 2 baños,"['28.47386,-16.251']",86€
37107223,HABITACION DOBLE ESTANDAR,https://www.airbnb.es/rooms/37107223?adults=2&children=0&infants=0&check_in=2022-05-15&check_out=2022-05-22&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565403_6HBMWoBWja8kVT87,2 huéspedes · 1 dormitorio · 1 baño privado,[],90€
21378818,COMPARTIR ES VIVIR con baño en suite,https://www.airbnb.es/rooms/21378818?adults=2&children=0&infants=0&check_in=2022-05-20&check_out=2022-05-27&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565415_GoN2jGipvmoWEi7j,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"['28.4724,-16.2524']",50€ 
40960393,Estupendo piso en la zona centro,https://www.airbnb.es/rooms/40960393?adults=2&children=0&infants=0&check_in=2022-05-19&check_out=2022-05-26&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565440_rFOuKbjNLM5A73Yb,5 huéspedes · 3 dormitorios · 2 baños,"['28.47325,-16.251']",70€
46762181,Casa Bencomo Lujosa Casa de diseño Modernista,https://www.airbnb.es/rooms/46762181?adults=2&children=0&infants=0&check_in=2022-05-07&check_out=2022-05-14&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565452_oP2%2Bairea7YB9avR,"6 huéspedes · 3 dormitorios · 4 camas · 2,5 baños","['28.4745,-16.2543']",305€
