,hex_id,value,geometry
81,87344134dffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.65607202543449, 28.27909263397321), (-16.666151417789727, 28.268637597741748), (-16.661064167972377, 28.255838165788784), (-16.64590125468054, 28.2534930029406), (-16.635822029053298, 28.263945805805857), (-16.640905549176434, 28.276746004556745), (-16.65607202543449, 28.27909263397321))]}"
82,87344cc19ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.413625687973703, 28.20533654654078), (-16.42371523936933, 28.194906075795625), (-16.41867258276993, 28.182108696095575), (-16.403544115484333, 28.17974104369938), (-16.39345477055856, 28.190169279737752), (-16.398493685648155, 28.202967402546783), (-16.413625687973703, 28.20533654654078))]}"
83,87344ccb3ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.615580686492812, 28.248798162599225), (-16.625659742098588, 28.238347593450786), (-16.620580973945486, 28.22554958288891), (-16.605426879551363, 28.22320137787483), (-16.59534799725613, 28.233649712957735), (-16.600423035233685, 28.246448486790907), (-16.615580686492812, 28.248798162599225))]}"
84,87344c513ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.685670296367917, 28.031498502932674), (-16.695719110433657, 28.021045989190206), (-16.69064123482235, 28.008262226184094), (-16.67551825090129, 28.005930200835284), (-16.66546959775329, 28.01638047490806), (-16.670543766800645, 28.029165013671008), (-16.685670296367917, 28.031498502932674))]}"
85,87344cca5ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.514610323972903, 28.281161483720062), (-16.52470085877237, 28.270719844450127), (-16.519637026792036, 28.2579187978363), (-16.50448639968186, 28.255558638249926), (-16.494396055022413, 28.265998044489052), (-16.499456146526054, 28.27879984301453), (-16.514610323972903, 28.281161483720062))]}"
86,87344136affffff,0,"{'type': 'Polygon', 'coordinates': [((-16.671340078171824, 28.31749751778407), (-16.681422685966336, 28.307040244242014), (-16.676330676125065, 28.294238638491844), (-16.66115978947108, 28.29189353846526), (-16.651077346020422, 28.302348579594234), (-16.656165624064677, 28.315150952834358), (-16.671340078171824, 28.31749751778407))]}"
87,87344cd2cffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.287138884056315, 28.461810932143358), (-16.297267514037777, 28.451387546917235), (-16.292231271350413, 28.43857327767959), (-16.277070170600574, 28.436181669650967), (-16.266941769261127, 28.44660282714102), (-16.271974239227962, 28.45941782006166), (-16.287138884056315, 28.461810932143358))]}"
88,87344cc26ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.383290545963856, 28.344734482550177), (-16.393398406647826, 28.33430410878939), (-16.388352813888304, 28.321497862810418), (-16.37320311526741, 28.319121253660942), (-16.363095466726374, 28.329549396363415), (-16.368137303860504, 28.342356378940934), (-16.383290545963856, 28.344734482550177))]}"
89,87344ccb4ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.605572491791758, 28.295299766171983), (-16.615657647565858, 28.284849189087645), (-16.610577859727723, 28.272048226376782), (-16.59541665017591, 28.26969707929998), (-16.585331669552797, 28.280145423521493), (-16.590407722518894, 28.292947147353125), (-16.605572491791758, 28.295299766171983))]}"
90,87344ccf3ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.4741335527772, 28.1427425611935), (-16.484211326384465, 28.13230763772091), (-16.479162184332406, 28.119514742762625), (-16.464038999602497, 28.117156019991434), (-16.45396142220636, 28.127588707010396), (-16.459006832527567, 28.14038235292272), (-16.4741335527772, 28.1427425611935))]}"
91,873441356ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.807988764369856, 28.338548497796367), (-16.81806312129713, 28.32807785217539), (-16.812947185319615, 28.315276504976957), (-16.7977606147692, 28.312945021772997), (-16.787686399592626, 28.323413435338093), (-16.792798612393767, 28.33621556383657), (-16.807988764369856, 28.338548497796367))]}"
92,87344cd82ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.565268468320095, 28.373154435570456), (-16.575365665335518, 28.36270612423408), (-16.57028809151485, 28.34990000383461), (-16.55511706438504, 28.34754143939309), (-16.54502004951377, 28.357987519937538), (-16.55009387881622, 28.370794395385346), (-16.565268468320095, 28.373154435570456))]}"
93,873441355ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.76242352090355, 28.33154514301739), (-16.772500643350494, 28.32107895144349), (-16.7673926814843, 28.308277507198092), (-16.75221132241909, 28.305941477502127), (-16.742134349262273, 28.31640543689214), (-16.747238585060796, 28.329207657834846), (-16.76242352090355, 28.33154514301739))]}"
94,87344136dffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.620818140277347, 28.333709237195677), (-16.630906521381196, 28.323256430626426), (-16.625821977730823, 28.310453292735463), (-16.61065278915025, 28.308102199273993), (-16.600564580824702, 28.318552773931703), (-16.605645387488057, 28.331356673633152), (-16.620818140277347, 28.333709237195677))]}"
95,87344cc95ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.620580973945486, 28.22554958288891), (-16.630656981932027, 28.215099024100066), (-16.625578723942503, 28.202302495291796), (-16.610428184986304, 28.199955760597067), (-16.600352349392082, 28.21040408472053), (-16.605426879551363, 28.22320137787483), (-16.620580973945486, 28.22554958288891))]}"
96,87344cc88ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.539718359516076, 28.16496286645559), (-16.549793658254412, 28.15452124840214), (-16.544732332357288, 28.141727626850432), (-16.529599435663574, 28.13937486571565), (-16.51952432242224, 28.149814247727466), (-16.52458191957259, 28.162608626585218), (-16.539718359516076, 28.16496286645559))]}"
97,87346a6c6ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.206130077861637, 28.509113311973145), (-16.216270274136974, 28.498696865668048), (-16.21124488383308, 28.485878991225647), (-16.196083079159926, 28.48347684874397), (-16.185943125198005, 28.493891068832646), (-16.19096473279677, 28.506709657284162), (-16.206130077861637, 28.509113311973145))]}"
98,87344cd2effffff,0,"{'type': 'Polygon', 'coordinates': [((-16.312433093394816, 28.45377764986052), (-16.322558883497432, 28.44335198174367), (-16.317518870634178, 28.430538439046444), (-16.302356837041703, 28.428149837591903), (-16.292231271350413, 28.43857327767959), (-16.297267514037777, 28.451387546917235), (-16.312433093394816, 28.45377764986052))]}"
99,873441240ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.751680052979093, 28.161716557671184), (-16.761738595017423, 28.15125496448722), (-16.756642258780563, 28.138463790808192), (-16.741491092228543, 28.136133430406186), (-16.7314327006796, 28.14659278711166), (-16.73652532437876, 28.159384740370307), (-16.751680052979093, 28.161716557671184))]}"
100,87344c536ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.665761328054728, 28.124459140516034), (-16.675822287090345, 28.114006460081395), (-16.670742355993063, 28.101216667570775), (-16.655605180940263, 28.09887878369403), (-16.645544386448123, 28.1093292268281), (-16.650620601655678, 28.122119790810867), (-16.665761328054728, 28.124459140516034))]}"
101,87344cd03ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.368088322246546, 28.414452909751468), (-16.37820535973453, 28.404022642057253), (-16.373158302020308, 28.39121201408271), (-16.357997968723776, 28.388830920130566), (-16.34788114623352, 28.39925895860411), (-16.35292444123807, 28.412070319917508), (-16.368088322246546, 28.414452909751468))]}"
102,873441224ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.85356962316453, 28.345538183828385), (-16.86364119933523, 28.335063087500473), (-16.85851729055782, 28.322261848217693), (-16.843325525052744, 28.319934919034974), (-16.833254083084995, 28.33040778344399), (-16.83837427159511, 28.343209808628856), (-16.85356962316453, 28.345538183828385))]}"
103,873441271ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.766975387090394, 28.200096745652267), (-16.77703711952877, 28.189632884018568), (-16.771936024732096, 28.176839512612922), (-16.756776911292, 28.174509222240793), (-16.746715326944344, 28.184970848348215), (-16.75181270712978, 28.197765000026955), (-16.766975387090394, 28.200096745652267))]}"
104,87346a69bffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.368014698911647, 28.522635417271555), (-16.37814421073155, 28.512203124365573), (-16.373090944113635, 28.499385999786202), (-16.357911936864376, 28.4970004370216), (-16.347782640585685, 28.507430503500995), (-16.35283213520807, 28.52024835883863), (-16.368014698911647, 28.522635417271555))]}"
105,87344131dffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.868947742931642, 28.383948404724197), (-16.879022505145358, 28.373471065139515), (-16.873893805964986, 28.360667697492506), (-16.858694066076264, 28.35834088249724), (-16.848619435626023, 28.36881599112992), (-16.853744412475006, 28.381620145384343), (-16.868947742931642, 28.383948404724197))]}"
106,87346a6d4ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.25163701290722, 28.516315241135644), (-16.2617746141022, 28.505894272014956), (-16.256741188095898, 28.49307639305971), (-16.24157394009999, 28.490678764250955), (-16.231436573717236, 28.501097507172428), (-16.23646621971678, 28.51391610476726), (-16.25163701290722, 28.516315241135644))]}"
107,87344cd9affffff,0,"{'type': 'Polygon', 'coordinates': [((-16.600564580824702, 28.318552773931703), (-16.61065278915025, 28.308102199273993), (-16.605572491791758, 28.295299766171983), (-16.590407722518894, 28.292947147353125), (-16.580319690266567, 28.303395489750837), (-16.585396250401843, 28.316198682897827), (-16.600564580824702, 28.318552773931703))]}"
108,87344124effffff,0,"{'type': 'Polygon', 'coordinates': [((-16.7363989884729, 28.12334297074947), (-16.74645434025297, 28.112883651815057), (-16.741362756645245, 28.100094689537784), (-16.7262195309082, 28.097764266979063), (-16.716164332009228, 28.108221348485554), (-16.721252205153405, 28.12101108965112), (-16.7363989884729, 28.12334297074947))]}"
109,87344cd1affffff,0,"{'type': 'Polygon', 'coordinates': [((-16.423706805946065, 28.37510231500305), (-16.43381508110581, 28.364667480120207), (-16.428760998450002, 28.351859786421503), (-16.41360239506348, 28.349486187146013), (-16.403494325505125, 28.359918791634218), (-16.408544652926427, 28.372727225460388), (-16.423706805946065, 28.37510231500305))]}"
110,873441354ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.782721343974572, 28.346683987232232), (-16.792798612393767, 28.33621556383657), (-16.787686399592626, 28.323413435338093), (-16.772500643350494, 28.32107895144349), (-16.76242352090355, 28.33154514301739), (-16.767532007905388, 28.344348049980812), (-16.782721343974572, 28.346683987232232))]}"
111,87344cd84ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.534965009022596, 28.404494829662983), (-16.545068140116985, 28.39404878995081), (-16.539993806657655, 28.381240457648065), (-16.524820090753117, 28.378877413603135), (-16.51471714695898, 28.389321223393843), (-16.519787730957724, 28.40213030682043), (-16.534965009022596, 28.404494829662983))]}"
112,87344cd8affffff,0,"{'type': 'Polygon', 'coordinates': [((-16.52980806565745, 28.319571232021907), (-16.539901840382793, 28.309127369205406), (-16.53483326490674, 28.296324131654853), (-16.519674656506993, 28.293964003994517), (-16.50958106957314, 28.30440563472609), (-16.514645902438726, 28.317209624872316), (-16.52980806565745, 28.319571232021907))]}"
113,87344cc8dffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.514503763322473, 28.173048021956685), (-16.52458191957259, 28.162608626585218), (-16.51952432242224, 28.149814247727466), (-16.504392299524607, 28.147458509441243), (-16.49431433296455, 28.157895669031966), (-16.499368198807968, 28.170690802358802), (-16.514503763322473, 28.173048021956685))]}"
114,873441309ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.803027818911907, 28.361821960903008), (-16.81310522998108, 28.35135130604962), (-16.807988764369856, 28.338548497796367), (-16.792798612393767, 28.33621556383657), (-16.782721343974572, 28.346683987232232), (-16.787834084059046, 28.359487575718884), (-16.803027818911907, 28.361821960903008))]}"
115,87346a6f5ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.195892674620055, 28.55558603905959), (-16.206039011778774, 28.54516974577585), (-16.201012675422596, 28.532348997278365), (-16.185843788566753, 28.529943829910216), (-16.1756976956761, 28.540357898224592), (-16.180720244573386, 28.55317935854107), (-16.195892674620055, 28.55558603905959))]}"
116,873441acbffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.651352292650962, 28.410547614918308), (-16.661447124974334, 28.400090366853448), (-16.656353051810683, 28.387282919769785), (-16.641167886722048, 28.38493195722567), (-16.631073222410656, 28.395386975289682), (-16.636163554359012, 28.40819518556985), (-16.651352292650962, 28.410547614918308))]}"
117,87344cd12ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.45910921161222, 28.428716808383225), (-16.469220949210293, 28.418277547249563), (-16.464157871869755, 28.405466970119704), (-16.44898681331256, 28.40309491121491), (-16.438875275699143, 28.41353194323625), (-16.443934595849672, 28.426343262943067), (-16.45910921161222, 28.428716808383225))]}"
118,87344c524ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.569938353245107, 28.13363581035507), (-16.580007749405375, 28.123191993686888), (-16.574943201540048, 28.11040062970285), (-16.55981298055279, 28.108052320838585), (-16.549743764775858, 28.118493900609188), (-16.554804588797307, 28.131286025811594), (-16.569938353245107, 28.13363581035507))]}"
119,87344134cffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.676330676125065, 28.294238638491844), (-16.686410231910433, 28.2837813692467), (-16.68131873842649, 28.270981233317105), (-16.666151417789727, 28.268637597741748), (-16.65607202543449, 28.27909263397321), (-16.66115978947108, 28.29189353846526), (-16.676330676125065, 28.294238638491844))]}"
120,873441372ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.777753760744986, 28.369956004678127), (-16.787834084059046, 28.359487575718884), (-16.782721343974572, 28.346683987232232), (-16.767532007905388, 28.344348049980812), (-16.757451831466156, 28.35481424771751), (-16.762560843399758, 28.367618613601252), (-16.777753760744986, 28.369956004678127))]}"
121,873441346ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.737158558816237, 28.339671623986945), (-16.747238585060796, 28.329207657834846), (-16.742134349262273, 28.31640543689214), (-16.726953815082307, 28.314066407913135), (-16.716873942347895, 28.324528142120506), (-16.72197444946447, 28.337331136924075), (-16.737158558816237, 28.339671623986945))]}"
122,873441341ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.69659798160547, 28.309383810747384), (-16.706677697518693, 28.298924308842974), (-16.701581958481064, 28.286123473420595), (-16.686410231910433, 28.2837813692467), (-16.676330676125065, 28.294238638491844), (-16.681422685966336, 28.307040244242014), (-16.69659798160547, 28.309383810747384))]}"
123,873441371ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.732180236416482, 28.362939275226648), (-16.742263317399587, 28.352475306578956), (-16.737158558816237, 28.339671623986945), (-16.72197444946447, 28.337331136924075), (-16.711891522899343, 28.34779287422739), (-16.71699255044875, 28.36059732961035), (-16.732180236416482, 28.362939275226648))]}"
124,87344cd86ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.560246293423685, 28.396410306350635), (-16.57034654865589, 28.385962013902848), (-16.565268468320095, 28.373154435570456), (-16.55009387881622, 28.370794395385346), (-16.539993806657655, 28.381240457648065), (-16.545068140116985, 28.39404878995081), (-16.560246293423685, 28.396410306350635))]}"
125,873441262ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.741748078830458, 28.208226654801248), (-16.75181270712978, 28.197765000026955), (-16.746715326944344, 28.184970848348215), (-16.73155703485883, 28.182637573673688), (-16.721492558851434, 28.193096993157564), (-16.72658622182225, 28.205891922278926), (-16.741748078830458, 28.208226654801248))]}"
126,87346a6d6ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.276946351303728, 28.50829039361903), (-16.287081114807133, 28.49786713093662), (-16.28204391133702, 28.485049973481924), (-16.26687572102497, 28.48265535687485), (-16.256741188095898, 28.49307639305971), (-16.2617746141022, 28.505894272014956), (-16.276946351303728, 28.50829039361903))]}"
127,87344cc30ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.433812626451992, 28.32861869263332), (-16.443914788176155, 28.31818380593312), (-16.438861691824886, 28.30537904169725), (-16.42371018346287, 28.303008421534084), (-16.41360822545128, 28.31344107661988), (-16.41865757128446, 28.326246583151228), (-16.433812626451992, 28.32861869263332))]}"
128,873441a69ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.41357317125721, 28.52978750781559), (-16.42370003426114, 28.51935070448845), (-16.4186387375566, 28.50653361267758), (-16.40345434627331, 28.504152588474994), (-16.39332769128071, 28.514587165424352), (-16.39838521875079, 28.52740499262179), (-16.41357317125721, 28.52978750781559))]}"
129,87344cc36ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.45402571853276, 28.343795523931917), (-16.464128080695914, 28.333358405952154), (-16.459070740763217, 28.32055291914836), (-16.443914788176155, 28.31818380593312), (-16.433812626451992, 28.32861869263332), (-16.438866216069872, 28.341424923496593), (-16.45402571853276, 28.343795523931917))]}"
130,87346a6f6ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.24142088385602, 28.56279702711884), (-16.251564626530897, 28.55237620495641), (-16.246530245458626, 28.53955545518326), (-16.231355905669435, 28.53715481078422), (-16.221212399751135, 28.547573407992033), (-16.22624299606327, 28.56039487421875), (-16.24142088385602, 28.56279702711884))]}"
131,87344ccd0ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.50436098412208, 28.111435583508776), (-16.51443286815405, 28.100998456090938), (-16.509380494559828, 28.08820781666332), (-16.494259962973672, 28.08585354945196), (-16.48418827003629, 28.09628843955205), (-16.48923691678852, 28.10907983385023), (-16.50436098412208, 28.111435583508776))]}"
132,873441340ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.716873942347895, 28.324528142120506), (-16.726953815082307, 28.314066407913135), (-16.72185382860584, 28.30126487748525), (-16.706677697518693, 28.298924308842974), (-16.69659798160547, 28.309383810747384), (-16.701694239140714, 28.322186113269197), (-16.716873942347895, 28.324528142120506))]}"
133,87344c521ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.554752658625407, 28.095261695759437), (-16.564818835373302, 28.08482014150918), (-16.559759015757837, 28.072031020325078), (-16.544636740322918, 28.069682692522537), (-16.53457074630215, 28.080122008936705), (-16.53962684418536, 28.09291189065923), (-16.554752658625407, 28.095261695759437))]}"
134,87344cda8ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.4692039681302, 28.38221855193731), (-16.479309585231697, 28.371779228008474), (-16.47424750226804, 28.358971561903733), (-16.45908355386143, 28.356602474654153), (-16.448978134860766, 28.36703956824933), (-16.454036465358104, 28.37984797909625), (-16.4692039681302, 28.38221855193731))]}"
135,87344ccb2ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.635822029053298, 28.263945805805857), (-16.64590125468054, 28.2534930029406), (-16.640818246640787, 28.240694279444696), (-16.625659742098588, 28.238347593450786), (-16.615580686492812, 28.248798162599225), (-16.620659964595628, 28.26159765112935), (-16.635822029053298, 28.263945805805857))]}"
136,873441369ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.625821977730823, 28.310453292735463), (-16.635907305362956, 28.300000483136838), (-16.630823273369437, 28.287198812920227), (-16.615657647565858, 28.284849189087645), (-16.605572491791758, 28.295299766171983), (-16.61065278915025, 28.308102199273993), (-16.625821977730823, 28.310453292735463))]}"
137,87344cc92ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.6710408498441, 28.20933369393216), (-16.681111098781496, 28.19887869796283), (-16.676025392885833, 28.186083706352132), (-16.660873159899992, 28.1837429403663), (-16.650803074951494, 28.194195701173285), (-16.655885058187728, 28.20699146279993), (-16.6710408498441, 28.20933369393216))]}"
138,873441351ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.7673926814843, 28.308277507198092), (-16.777466751589877, 28.297811326052994), (-16.772359315062666, 28.285011348321238), (-16.757181531329397, 28.28267677364181), (-16.74710760961072, 28.293140722004694), (-16.75221132241909, 28.305941477502127), (-16.7673926814843, 28.308277507198092))]}"
139,873441221ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.838205868525517, 28.307134355970366), (-16.84827425876019, 28.296661508729127), (-16.843155134413813, 28.283862411581453), (-16.8279713372128, 28.281535376150114), (-16.81790308361348, 28.29200599050828), (-16.823018489757334, 28.304805872854878), (-16.838205868525517, 28.307134355970366))]}"
140,873441275ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.762012228605737, 28.223355491157378), (-16.772077005895742, 28.212891601451265), (-16.766975387090394, 28.200096745652267), (-16.75181270712978, 28.197765000026955), (-16.741748078830458, 28.208226654801248), (-16.746845980684355, 28.22102228980551), (-16.762012228605737, 28.223355491157378))]}"
141,873441249ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.695938288936947, 28.093098932593065), (-16.705993331668182, 28.082644088869475), (-16.70091020315603, 28.0698565734511), (-16.685775742076455, 28.06752312605602), (-16.675720858795266, 28.077975731643622), (-16.680800276333496, 28.090764022434126), (-16.695938288936947, 28.093098932593065))]}"
142,87344cd90ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.610802832476665, 28.380225487809664), (-16.620897325468434, 28.369772700098572), (-16.615811759147153, 28.35696663824141), (-16.6006354407168, 28.354612604106293), (-16.590541122347858, 28.36506316111428), (-16.595622946972238, 28.37786998263106), (-16.610802832476665, 28.380225487809664))]}"
143,873441225ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.833254083084995, 28.33040778344399), (-16.843325525052744, 28.319934919034974), (-16.838205868525517, 28.307134355970366), (-16.823018489757334, 28.304805872854878), (-16.812947185319615, 28.315276504976957), (-16.81806312129713, 28.32807785217539), (-16.833254083084995, 28.33040778344399))]}"
144,87344122affffff,0,"{'type': 'Polygon', 'coordinates': [((-16.848101882598584, 28.260591958336317), (-16.858164174319676, 28.25011915822264), (-16.853046114926784, 28.237323004290406), (-16.8378694765052, 28.23499886281795), (-16.827807319634022, 28.245469428859238), (-16.83292166551288, 28.258266370119518), (-16.848101882598584, 28.260591958336317))]}"
145,87344cd93ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.615811759147153, 28.35696663824141), (-16.625903195370494, 28.346513838967525), (-16.620818140277347, 28.333709237195677), (-16.605645387488057, 28.331356673633152), (-16.595554124964636, 28.341807241599227), (-16.6006354407168, 28.354612604106293), (-16.615811759147153, 28.35696663824141))]}"
146,87344cc8cffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.534701844396878, 28.188199611393436), (-16.54478018706993, 28.177757980580488), (-16.539718359516076, 28.16496286645559), (-16.52458191957259, 28.162608626585218), (-16.514503763322473, 28.173048021956685), (-16.519561859787476, 28.185843892309446), (-16.534701844396878, 28.188199611393436))]}"
147,87344cc81ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.554908576725552, 28.203350428762935), (-16.564987102550027, 28.19290656284966), (-16.559921042692263, 28.18011071791731), (-16.54478018706993, 28.177757980580488), (-16.534701844396878, 28.188199611393436), (-16.53976417338797, 28.20099621431327), (-16.554908576725552, 28.203350428762935))]}"
148,873441308ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.823342946143836, 28.37695905539118), (-16.833420496536323, 28.366486169446034), (-16.828299776241824, 28.353682685939667), (-16.81310522998108, 28.35135130604962), (-16.803027818911907, 28.361821960903008), (-16.808144813956382, 28.37462622641197), (-16.823342946143836, 28.37695905539118))]}"
149,87346a68cffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.286965433865564, 28.569994416669797), (-16.297106566723592, 28.55956906870329), (-16.29206414184793, 28.54674832854501), (-16.276884365353126, 28.544352214931244), (-16.266743461731142, 28.554775337966724), (-16.27178210456342, 28.567596799212893), (-16.286965433865564, 28.569994416669797))]}"
150,873441364ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.676636711280686, 28.402439787389575), (-16.686728648778466, 28.391980296301483), (-16.68163083700487, 28.37917361525698), (-16.666444825525605, 28.376825658932994), (-16.656353051810683, 28.387282919769785), (-16.661447124974334, 28.400090366853448), (-16.676636711280686, 28.402439787389575))]}"
151,87344cd18ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.398433525129285, 28.383159798249697), (-16.408544652926427, 28.372727225460388), (-16.403494325505125, 28.359918791634218), (-16.38833662727444, 28.35754219298766), (-16.378225709300008, 28.367972535661025), (-16.383272278929013, 28.38078170676439), (-16.398433525129285, 28.383159798249697))]}"
152,87344cc1dffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.408576235660306, 28.228565878644456), (-16.41866883450815, 28.218135413411037), (-16.413625687973703, 28.20533654654078), (-16.398493685648155, 28.202967402546783), (-16.38840129421232, 28.213395633678985), (-16.393440696889243, 28.226195242574004), (-16.408576235660306, 28.228565878644456))]}"
153,87346a69effffff,0,"{'type': 'Polygon', 'coordinates': [((-16.38318071852355, 28.56109322801884), (-16.393313513334057, 28.55065877124503), (-16.388255494676038, 28.53783951162234), (-16.37306845457773, 28.53545397699822), (-16.362935872977985, 28.54588620829565), (-16.367990117457044, 28.558706199360863), (-16.38318071852355, 28.56109322801884))]}"
154,87344cc96ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.66605377549065, 28.23258518309248), (-16.676127070590443, 28.222130169442323), (-16.6710408498441, 28.20933369393216), (-16.655885058187728, 28.20699146279993), (-16.645811927988543, 28.21744424188546), (-16.650894423732492, 28.23024148633925), (-16.66605377549065, 28.23258518309248))]}"
155,873441270ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.787244072300247, 28.215221813907707), (-16.797305949525697, 28.204755717108327), (-16.792200616377187, 28.19196164334497), (-16.77703711952877, 28.189632884018568), (-16.766975387090394, 28.200096745652267), (-16.772077005895742, 28.212891601451265), (-16.787244072300247, 28.215221813907707))]}"
156,87344cd95ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.585525571108974, 28.38832052441305), (-16.595622946972238, 28.37786998263106), (-16.590541122347858, 28.36506316111428), (-16.575365665335518, 28.36270612423408), (-16.565268468320095, 28.373154435570456), (-16.57034654865589, 28.385962013902848), (-16.585525571108974, 28.38832052441305))]}"
157,87344126bffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.68598689243787, 28.139588268091863), (-16.696048012735137, 28.129133350707683), (-16.69096385264572, 28.11634283348198), (-16.675822287090345, 28.114006460081395), (-16.665761328054728, 28.124459140516034), (-16.670841772501884, 28.13725043097248), (-16.68598689243787, 28.139588268091863))]}"
158,87344c526ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.59514237556569, 28.125538802204062), (-16.605208907971928, 28.11509277330782), (-16.600140638829252, 28.102302173375406), (-16.585009557751217, 28.099956837957944), (-16.574943201540048, 28.11040062970285), (-16.580007749405375, 28.123191993686888), (-16.59514237556569, 28.125538802204062))]}"
159,87344ccf2ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.49431433296455, 28.157895669031966), (-16.504392299524607, 28.147458509441243), (-16.49933893087548, 28.134664870306853), (-16.484211326384465, 28.13230763772091), (-16.4741335527772, 28.1427425611935), (-16.4791831899054, 28.155536953039018), (-16.49431433296455, 28.157895669031966))]}"
160,873441265ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.69128726349793, 28.22447087753348), (-16.7013576731322, 28.214013646754545), (-16.69626772997566, 28.201217943022282), (-16.681111098781496, 28.19887869796283), (-16.6710408498441, 28.20933369393216), (-16.676127070590443, 28.222130169442323), (-16.69128726349793, 28.22447087753348))]}"
161,87344cd1cffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.393370155316973, 28.406402226854567), (-16.40348434299808, 28.39596969003274), (-16.398433525129285, 28.383159798249697), (-16.383272278929013, 28.38078170676439), (-16.373158302020308, 28.39121201408271), (-16.37820535973453, 28.404022642057253), (-16.393370155316973, 28.406402226854567))]}"
162,873441228ffffff,0,"{'type': 'Polygon', 'coordinates': [((-16.822856461102013, 28.268736962450276), (-16.83292166551288, 28.258266370119518), (-16.827807319634022, 28.245469428859238), (-16.81263148466065, 28.24314229510557), (-16.802566419310498, 28.253610653591828), (-16.807677049052288, 28.26640837935), (-16.822856461102013, 28.268736962450276))]}"
